"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ACT-081ca24755b6","public","authentification","/activate-account","ACTION_JSX","Recevoir un lien","src/pages/auth/ActivateAccount.tsx:106","src/pages/auth/ActivateAccount.tsx","","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot authentification","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-088385fb236a","admin | owner | sonasp","gold_purchases","/contrats/pilotage","ACTION_JSX","Régler les seuils","src/pages/contrats/PilotageContrats.tsx:149","src/pages/contrats/PilotageContrats.tsx","{() => setReglages((ouvert) => !ouvert)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-08af29041bc1","admin | owner | sonasp","gold_purchases","/achats/reglements/nouveau","ACTION_JSX","Solder toutes les factures","src/pages/achats/ReglementForm.tsx:551","src/pages/achats/ReglementForm.tsx","{toutSolder}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-08b056738e01","admin | mine | owner | refinery | sonasp","gold_inventory","/inventory","ACTION_JSX","Préparations","src/pages/inventory/InventoryManagement.tsx:498","src/pages/inventory/InventoryManagement.tsx","{() => navigate('/shipping/preparation')}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot stocks","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-08cfce966818","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","ACTION_JSX","Voir la fiche artisan","src/pages/artisan-minier/PaiementDetails.tsx:561","src/pages/artisan-minier/PaiementDetails.tsx","{() => navigate(`/artisan-minier/${dossier.artisan_id}`)}","src/pages/artisan-minier/PaiementDetails.tsx:181 isCollectorScopedUser(user) | src/pages/artisan-minier/PaiementDetails.tsx:183 hasSensitiveCapability(user, CAPABILITIES.COLLECTOR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:184 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:184 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:185 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_RECONCILE) | src/pages/artisan-minier/PaiementDetails.tsx:186 hasSensitiveCapability(user, CAPABILITIES.FINANCE_RECONCILE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-08d2c90bd224","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","ACTION_JSX","Fermer le lien du document","src/pages/collector/ComptoirForm.tsx:248","src/pages/collector/ComptoirForm.tsx","{() => setPreview(null)}","src/pages/collector/ComptoirForm.tsx:938 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-08f48d117d2d","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","{item.label}","src/components/artisan/AffiliationDossier.tsx:548","src/components/artisan/AffiliationDossier.tsx","{() => setTab(item.id)}","src/components/artisan/AffiliationDossier.tsx:74 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:78 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:82 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_CONFIRM, ) | src/components/artisan/AffiliationDossier.tsx:86 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_ACTIVATE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-092ae62163c8","admin | airport | customer | factory | mine | owner | refinery | sonasp","international_markets","/fx-rates","ACTION_JSX","Comparer les sources","src/pages/prices/FxRatesPage.tsx:593","src/pages/prices/FxRatesPage.tsx","{() => setActiveTab('comparison')}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot international_markets","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-092d09769930","admin | mine | owner | refinery | sonasp","refining","/refining | /refining/:id/process","ACTION_JSX","Semaine passée","src/components/refining/RefiningFilters.tsx:291","src/components/refining/RefiningFilters.tsx","{() => handleDatePresetChange('last_week')}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot raffinage","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-093938ad2851","admin | airport | customer | factory | mine | owner | refinery | sonasp","analytics | production_analytics | reports | sales_analytics","/analytics | /analytics/national | /analytics/production | /analytics/ventes | /reports","ACTION_JSX","Filtres {activeFilterCount > 0 && <span className=""bi-filter-count"">{activeFilterCount}</span>}","src/pages/analytics/BusinessIntelligenceWorkspace.tsx:546","src/pages/analytics/BusinessIntelligenceWorkspace.tsx","{() => setFiltersOpen((current) => !current)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-098a05a0835e","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","ACTION_JSX","Suivi des cartes","src/pages/artisan-minier/CarteValidation.tsx:178","src/pages/artisan-minier/CarteValidation.tsx","{() => navigate('/artisan-minier/cartes/suivi')}","src/pages/artisan-minier/CarteValidation.tsx:64 hasSensitiveCapability(user, CAPABILITIES.ARTISAN_CARDS_MANAGE)","Aucune association statique résolue; conserver dans le périmètre de qualification","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-098a31abcbc2","admin | customer | mine | owner | refinery | sonasp","sales","/sales","ACTION_JSX","{copy.newSale}","src/pages/sales/SalesDashboard.tsx:141","src/pages/sales/SalesDashboard.tsx","","src/pages/sales/SalesDashboard.tsx:273 hasPermission(user, PERMISSIONS.SALES_CREATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.MINE_OPERATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.SONASP_PREPARE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-09a5eb33fd1b","admin | owner | sonasp","gold_purchases","/requisitions/:id/modifier | /requisitions/nouvelle","ACTION_JSX","Enregistrer et ouvrir le dossier","src/pages/requisitions/RequisitionForm.tsx:815","src/pages/requisitions/RequisitionForm.tsx","{() => void enregistrer(true)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-09be8306c1cc","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","ACTION_JSX","Retour à la liste","src/pages/collector/CollectorForm.tsx:872","src/pages/collector/CollectorForm.tsx","","src/pages/collector/CollectorForm.tsx:829 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-0a07ef0475fe","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId/modifier | /artisan-minier/:artisanId/infractions/nouvelle","ACTION_JSX","Annuler","src/pages/artisan-minier/InfractionForm.tsx:567","src/pages/artisan-minier/InfractionForm.tsx","{() => navigate(retour)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-0a0c1bef052e","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","ACTION_JSX","Reporter cette mise à jour","src/components/common/PwaUpdatePrompt.tsx:110","src/components/common/PwaUpdatePrompt.tsx","{() => { setNeedRefresh(false); setActivatedElsewhere(false); }}","","Aucune association statique résolue; conserver dans le périmètre de qualification","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-0a15466852c0","admin | owner | sonasp","dashboard","/dashboard","ACTION_JSX","Volume","src/pages/dashboards/GlobalDashboardEnhanced.tsx:215","src/pages/dashboards/GlobalDashboardEnhanced.tsx","{() => setChartMode('volume')}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot pilotage national","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-0ab472437708","admin | airport | collector | comptoir | customer | dgi | dgmg | direction | factory | mine | owner | refinery | sonasp","stakeholders | transverse","/customers | /customers/:id | /profile","ACTION_JSX","th","src/components/ui/Table.tsx:69","src/components/ui/Table.tsx","{() => column.sortable && handleSort(column.key)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-0bb04278c136","admin | owner | sonasp","production","/production/licenses/requests","ACTION_JSX","Rejeter","src/pages/production/ExportLicenseRequestsInboxPage.tsx:306","src/pages/production/ExportLicenseRequestsInboxPage.tsx","{() => openDecision(request, 'rejected')}","src/pages/production/ExportLicenseRequestsInboxPage.tsx:66 hasSensitiveCapability(user, CAPABILITIES.SONASP_APPROVE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-0bc4ddec0570","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes | /collecte/ventes/nouvelle","ACTION_JSX","Relancer les notifications","src/pages/collector/CollectionSalesPage.tsx:412","src/pages/collector/CollectionSalesPage.tsx","{async () => { setBusy(true); setError(""""); try { await collectorService.dispatchNotifications(s.id); await load(); } catch (e) { setError( e instanceof Error ? e.message : ""Envoi indisponible."", ); } finally { setBusy(false); } }}","src/pages/collector/CollectionSalesPage.tsx:250 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
