"id","formulaire","champ","nature","variante","libelle","controle_id","obligation_enregistrement","payload","rpc_service","stockage","transformation_relation","restitution_detail","ecart_detail","source_ui_candidat","source_payload_candidat","source_stockage_candidat","source_detail_candidat","statut","source_baseline","source_version_candidat","candidate_commit"
"MAP-COMPTOIR-authorization_issued_on","COMPTOIR","authorization_issued_on","SAISIE_METIER","Création et modification","Date de délivrance de l’autorisation","comptoir-authorization_issued_on","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.authorization_issued_on","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'authorization_issued_on'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:656","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:656 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-authorization_expires_on","COMPTOIR","authorization_expires_on","SAISIE_METIER","Création et modification","Date d’expiration de l’autorisation","comptoir-authorization_expires_on","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.authorization_expires_on","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'authorization_expires_on'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:657","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:657 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-country","COMPTOIR","country","VALEUR_IMPOSEE","Création et modification","Pays","Aucun contrôle ; Burkina Faso affiché","BF imposé et contrôlé serveur","p_values.country","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'country'","BF fixe dans le formulaire et dans la relecture RPC.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:680","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:680","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:680 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-region","COMPTOIR","region","SAISIE_METIER","Création et modification","Région","comptoir-region","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.region","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'region' ; miroir snp_organizations.administrative_region","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:683","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:683 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-city","COMPTOIR","city","SAISIE_METIER","Création et modification","Ville / commune","comptoir-city","Requis pour sauvegarder","p_values.city","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'city' ; miroir snp_organizations.address (concaténée)","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:692","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:692 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-district","COMPTOIR","district","SAISIE_METIER","Création et modification","Quartier / secteur","comptoir-district","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.district","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'district' ; miroir snp_organizations.address (concaténée)","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:693","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:693 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-street","COMPTOIR","street","SAISIE_METIER","Création et modification","Rue, porte et repère","comptoir-street","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.street","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'street' ; miroir snp_organizations.address (concaténée)","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:696","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:696 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-postal_address","COMPTOIR","postal_address","SAISIE_METIER","Création et modification","Adresse postale","comptoir-postal_address","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.postal_address","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'postal_address'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:697","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:697 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-phone","COMPTOIR","phone","SAISIE_METIER","Création et modification","Téléphone de la société","comptoir-phone","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.phone","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'phone' ; miroir snp_organizations.phone","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:700","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:700 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-email","COMPTOIR","email","SAISIE_METIER","Création et modification","E-mail de la société","comptoir-email","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.email","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'email' ; miroir snp_organizations.email","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:701","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:701 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-website","COMPTOIR","website","SAISIE_METIER","Création et modification","Site internet","comptoir-website","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.website","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'website' ; miroir snp_organizations.website","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:703","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:703 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_last_name","COMPTOIR","representative_last_name","SAISIE_METIER","Création et modification","Nom du responsable","comptoir-representative_last_name","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_last_name","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_last_name'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:711","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:711 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_first_name","COMPTOIR","representative_first_name","SAISIE_METIER","Création et modification","Prénom(s) du responsable","comptoir-representative_first_name","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_first_name","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_first_name'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:712","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:712 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_position","COMPTOIR","representative_position","SAISIE_METIER","Création et modification","Fonction","comptoir-representative_position","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_position","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_position'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:714","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:714 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_phone","COMPTOIR","representative_phone","SAISIE_METIER","Création et modification","Téléphone du responsable","comptoir-representative_phone","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_phone","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_phone'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:716","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:716 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_email","COMPTOIR","representative_email","SAISIE_METIER","Création et modification","E-mail du responsable","comptoir-representative_email","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_email","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_email'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:722","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:722 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_identity_type","COMPTOIR","representative_identity_type","SAISIE_METIER","Création et modification","Type de pièce d’identité","comptoir-representative_identity_type","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_identity_type","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_identity_type'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:725","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:725 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_identity_number","COMPTOIR","representative_identity_number","SAISIE_METIER","Création et modification","Numéro de pièce d’identité","comptoir-representative_identity_number","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_identity_number","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_identity_number'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:726","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:726 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_identity_issued_on","COMPTOIR","representative_identity_issued_on","SAISIE_METIER","Création et modification","Date de délivrance de la pièce","comptoir-representative_identity_issued_on","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_identity_issued_on","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_identity_issued_on'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:729","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:729 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-representative_identity_expires_on","COMPTOIR","representative_identity_expires_on","SAISIE_METIER","Création et modification","Date d’expiration de la pièce","comptoir-representative_identity_expires_on","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.representative_identity_expires_on","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'representative_identity_expires_on'","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:730","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:310","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:730 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-notes","COMPTOIR","notes","SAISIE_METIER","Création et modification","Observations","comptoir-notes","Facultatif pour sauvegarder ; peut compter dans la complétude","p_values.notes","comptoirService.save / snp_save_comptoir_dossier","snp_comptoir_dossiers.data->>'notes' ; miroir snp_organizations.notes","JSON métier de chaînes ; trim côté RPC ; même composant en lecture seule.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:753","src/services/comptoirService.ts:112","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:202","src/pages/collector/ComptoirForm.tsx:744","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:753 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.logo","COMPTOIR","documents.logo","FICHIER","Création et modification","Logo de la société","Bloc comptoir-document-logo ; input aria-label=Joindre — Logo de la société","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=logo","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:587","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:587 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.rccm","COMPTOIR","documents.rccm","FICHIER","Création et modification","Extrait RCCM","Bloc comptoir-document-rccm ; input aria-label=Joindre — Extrait RCCM","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=rccm","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:598","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:598 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.ifu","COMPTOIR","documents.ifu","FICHIER","Création et modification","Attestation IFU","Bloc comptoir-document-ifu ; input aria-label=Joindre — Attestation IFU","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=ifu","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:603","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:603 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.purchase_authorization","COMPTOIR","documents.purchase_authorization","FICHIER","Création et modification","Autorisation d’achat d’or","Bloc comptoir-document-purchase_authorization ; input aria-label=Joindre — Autorisation d’achat d’or","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=purchase_authorization","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:671","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:671 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.representative_identity","COMPTOIR","documents.representative_identity","FICHIER","Création et modification","Pièce d’identité du responsable","Bloc comptoir-document-representative_identity ; input aria-label=Joindre — Pièce d’identité du responsable","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=representative_identity","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:732","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:732 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.representative_photo","COMPTOIR","documents.representative_photo","FICHIER","Création et modification","Photo d’identité du responsable","Bloc comptoir-document-representative_photo ; input aria-label=Joindre — Photo d’identité du responsable","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=representative_photo","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:733","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:733 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-documents.other","COMPTOIR","documents.other","FICHIER","Création et modification","Autre justificatif","Bloc comptoir-document-other ; input aria-label=Joindre — Autre justificatif","Facultatif pour enregistrer ; certaines pièces contribuent à la complétude","file + metadata.documentKind=other","comptoirService.upload / passerelle comptoir-document / snp_register_comptoir_document_gateway","snp_comptoir_documents + Storage comptoir-dossiers","Relation organization_id ; document typé ; empreinte SHA256, MIME et taille contrôlés ; retrait = archivage.","RESTITUE_STATIQUEMENT","","src/pages/collector/ComptoirForm.tsx:740","src/services/comptoirService.ts:136","supabase/migrations/20260906174800_dossiers_comptoirs_entreprises.sql:92","src/pages/collector/ComptoirForm.tsx:198","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/ComptoirForm.tsx:740 (texte identique)","ad95df441430fdbd643140cfce29a2b32497d24013cb51d65f8944516ba29f32","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-SITE-id","SITE","id","METADONNEE_OU_DERIVE","Création et modification","id","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_site.id","","artisanal_sites.id","UUID nouveau ou identifiant de route existant","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanalSiteService.ts:142","src/services/artisanalSiteService.ts:142","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanalSiteService.ts:142 (texte identique)","da4e18077083a12633c8d3e9114c4de3d4f8a57cd9ea4ee90f3eb77ee1e6d4fc","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-SITE-code","SITE","code","METADONNEE_OU_DERIVE","Création et modification","code","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_site.code","","artisanal_sites.code","Code généré ; en-tête en lecture seule","NON_APPLICABLE_COMME_SAISIE","","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:128","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:128","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/artisanal-sites/ArtisanalSiteForm.tsx:128 (texte identique)","a6c3b13953a9b7bbca0df50b26379a8938e90bef4579a05ab8fb332c971e2345","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-SITE-exploitationType","SITE","exploitationType","METADONNEE_OU_DERIVE","Création et modification","exploitationType","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_site.exploitation_type","","artisanal_sites.exploitation_type","artisanale imposé ; aucun choix mixte/semi-mécanisé","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanalSiteService.ts:154","src/services/artisanalSiteService.ts:154","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanalSiteService.ts:154 (texte identique)","da4e18077083a12633c8d3e9114c4de3d4f8a57cd9ea4ee90f3eb77ee1e6d4fc","07ffc71ab9e1320df845694736a3f5af88141431"
