"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ACT-1a3dcd28125c","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","ACTION_JSX","Voir tous les sites","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:485","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx","{() => { setScope('all'); setPage(1); }}","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:142 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-1a8391b066b2","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/collecteurs | /artisan-minier/collecteurs/:id","ACTION_JSX","Affecter les sites de collecte","src/pages/collector/CollectorDetails.tsx:444","src/pages/collector/CollectorDetails.tsx","","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-1c0b73c3f8b4","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or","ACTION_JSX","button","src/pages/artisan-minier/VentesOr.tsx:268","src/pages/artisan-minier/VentesOr.tsx","{(event) => { event.stopPropagation(); navigate(`/artisan-minier/ventes-or/${sale.id}/modifier`); }}","src/pages/artisan-minier/VentesOr.tsx:133 isComptoirScopedUser(user) | src/pages/artisan-minier/VentesOr.tsx:134 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-1cbc3b98eb1b","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Consulter le dossier du titulaire","src/components/artisan/AffiliationDossier.tsx:578","src/components/artisan/AffiliationDossier.tsx","","src/components/artisan/AffiliationDossier.tsx:74 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:78 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:82 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_CONFIRM, ) | src/components/artisan/AffiliationDossier.tsx:86 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_ACTIVATE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-1e228dc17567","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","ACTION_JSX","Dernière page","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:714","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx","{() => setPage(pageCount)}","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:142 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-1e4e9d7ef972","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/modifier | /artisan-minier/ventes-or/nouvelle","ACTION_JSX","{karat} K","src/pages/artisan-minier/VenteOrForm.tsx:714","src/pages/artisan-minier/VenteOrForm.tsx","{() => handleKarat(karat)}","src/pages/artisan-minier/VenteOrForm.tsx:199 isComptoirScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-211a1dda3f3b","collector | owner","portal-collector","/portail-collecteur","ACTION_JSX","Enregistrer une vente","src/pages/collector/CollectorPortalPage.tsx:98","src/pages/collector/CollectorPortalPage.tsx","","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot portal-collector","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-22a6008d7202","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique","ACTION_JSX","Ventes à régler","src/pages/artisan-minier/PaiementsHistorique.tsx:291","src/pages/artisan-minier/PaiementsHistorique.tsx","{() => navigate('/artisan-minier/paiements')}","src/pages/artisan-minier/PaiementsHistorique.tsx:128 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2534850da75f","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/collecteurs | /artisan-minier/collecteurs/:id","ACTION_JSX","Autoriser le paiement","src/pages/collector/CollectorsPage.tsx:267","src/pages/collector/CollectorsPage.tsx","{() => void authorize(false)}","src/pages/collector/CollectorsPage.tsx:237 isCollectorScopedUser(user) | src/pages/collector/CollectorsPage.tsx:237 isComptoirScopedUser(user) | src/pages/collector/CollectorsPage.tsx:48 canManageMiningRegistry(user) | src/pages/collector/CollectorsPage.tsx:50 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/collector/CollectorsPage.tsx:51 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-257abfc8a323","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Enregistrer ce barème","src/pages/artisan-minier/AffiliationsCartes.tsx:1320","src/pages/artisan-minier/AffiliationsCartes.tsx","","src/pages/artisan-minier/AffiliationsCartes.tsx:121 hasSensitiveCapability( user, CAPABILITIES.PLATFORM_SETTINGS_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:125 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:131 hasSensitiveCapability(user, CAPABILITIES.ARTISAN_CARDS_MANAGE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-258370087e0b","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/chiffre-affaires","ACTION_JSX","Centre de rapports","src/pages/artisan-minier/RapportChiffreAffaires.tsx:127","src/pages/artisan-minier/RapportChiffreAffaires.tsx","{() => navigate('/artisan-minier/rapports')}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-26009c6896a3","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/modifier | /artisan-minier/ventes-or/nouvelle","ACTION_JSX","{saving ? <Loader2 className=""sn-spin"" aria-hidden=""true"" /> : <Save aria-hidden=""true"" />} {saving ? 'Enregistrement…' : titreAction}","src/pages/artisan-minier/VenteOrForm.tsx:816","src/pages/artisan-minier/VenteOrForm.tsx","","src/pages/artisan-minier/VenteOrForm.tsx:199 isComptoirScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-265de9f320b5","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","ACTION_JSX","Réinitialiser","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:374","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx","{resetFilters}","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:142 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-26b0bca7f63e","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Page précédente","src/pages/artisan-minier/AffiliationsCartes.tsx:906","src/pages/artisan-minier/AffiliationsCartes.tsx","{() => setPage(currentPage - 1)}","src/pages/artisan-minier/AffiliationsCartes.tsx:121 hasSensitiveCapability( user, CAPABILITIES.PLATFORM_SETTINGS_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:125 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:131 hasSensitiveCapability(user, CAPABILITIES.ARTISAN_CARDS_MANAGE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-274050646c73","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","ACTION_JSX","Modifier le dossier","src/pages/collector/ComptoirForm.tsx:982","src/pages/collector/ComptoirForm.tsx","","src/pages/collector/ComptoirForm.tsx:938 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2b67e334d819","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id","ACTION_JSX","Signaler une infraction","src/pages/artisan-minier/ArtisanMinierDetails.tsx:310","src/pages/artisan-minier/ArtisanMinierDetails.tsx","{() => navigate(`/artisan-minier/${artisan.id}/infractions/nouvelle`)}","src/pages/artisan-minier/ArtisanMinierDetails.tsx:114 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2b6ba4d6a7cd","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id","ACTION_JSX","Ouvrir le paiement","src/pages/artisan-minier/VenteOrDetails.tsx:282","src/pages/artisan-minier/VenteOrDetails.tsx","{() => navigate(`/artisan-minier/paiements/${vente.id}/nouveau`)}","src/pages/artisan-minier/VenteOrDetails.tsx:115 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2cf640161993","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Imprimer","src/components/artisan/AffiliationDigitalCard.tsx:276","src/components/artisan/AffiliationDigitalCard.tsx","{async () => { const popup = window.open("""", ""_blank""); if (!popup) { setDownloadError( ""Autorisez l’ouverture du PDF pour l’imprimer."", ); return; } popup.opener = null; try { popup.location.href = await affiliationService.signedFile( card.pdf_path!, ); } catch { popup.close(); setDownloadError( ""Le PDF n’a pas pu être ouvert pour impression."", ); } }}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2cfa8539eafa","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Voir le titulaire","src/pages/artisan-minier/AffiliationsCartes.tsx:853","src/pages/artisan-minier/AffiliationsCartes.tsx","","src/pages/artisan-minier/AffiliationsCartes.tsx:121 hasSensitiveCapability( user, CAPABILITIES.PLATFORM_SETTINGS_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:125 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:131 hasSensitiveCapability(user, CAPABILITIES.ARTISAN_CARDS_MANAGE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
